borrower_id,age,location,employment_type,borrower_type,credit_score,traditional_payment_history_pct,credit_inquiries,utility_on_time_pct,rent_avg_days_late,mobile_disconnects,avg_bank_balance,overdraft_events,job_tenure_months,monthly_income,income_fluctuation_pct,existing_debt,is_default
B_000172,30,Urban,Self-Employed,Traditional,573.2392742310298,92.82314234123358,2.0,86.113977367617,8.606803892392406,0,1240.05,1,1.0,1624.69,38.76,1436.88,0
B_000173,49,Urban,Salaried,Traditional,672.5380332946478,62.300741693889265,1.0,67.05616614014835,1.2705445622724134,2,876.89,0,22.0,1231.77,7.96,2442.74,0
B_000174,24,Suburban,Salaried,Thin File,,,,62.94072435794354,19.685861028801,1,5851.35,1,41.0,934.22,2.32,1030.42,0
B_000175,68,Rural,Salaried,Traditional,551.8725988380027,92.61022809384804,0.0,63.32666282119127,,1,2774.81,0,120.0,1006.3,2.66,2199.32,0
B_000176,39,Suburban,Salaried,Thin File,,,,89.54324487852423,14.92446381972378,0,1303.99,3,5.0,4726.57,6.91,195.05,0
B_000177,45,Urban,Gig Worker,Thin File,,,,58.8029014028436,8.61731748913543,0,1472.5,0,10.0,2893.31,21.35,4568.6,0
B_000178,19,Rural,Salaried,Thin File,,,,68.43769601448912,1.139288807615508,0,4768.01,1,9.0,2394.24,4.13,149.43,0
B_000179,59,Rural,Salaried,Thin File,,,,71.16516781323541,,1,3315.26,0,68.0,7052.83,2.32,489.99,1
B_000180,62,Urban,Salaried,Thin File,,,,73.6844088435894,0.4715003385004982,0,917.33,1,34.0,4877.22,1.99,3306.17,0
B_000181,23,Urban,Salaried,Thin File,,,,86.28616090866413,1.0571707784648579,0,68.32,0,10.0,7752.98,1.86,7798.5,1
B_000182,45,Suburban,Salaried,Traditional,739.8027977476382,94.38625396677274,0.0,63.91841888298575,,0,937.05,0,25.0,3245.55,6.91,8592.5,0
B_000183,45,Rural,Salaried,Traditional,708.5356877817644,96.00655307441949,2.0,71.32306227338123,10.438792469830137,0,1670.41,1,83.0,3007.59,8.1,3545.58,0
B_000184,61,Rural,Salaried,Traditional,760.1495046097523,52.5902096280352,5.0,46.64696900939674,,0,170.55,2,32.0,6142.96,3.9,1710.81,0
B_000185,61,Rural,Gig Worker,Thin File,,,,71.94547882623061,,0,469.54,1,9.0,1207.75,20.75,19922.24,0
B_000186,37,Suburban,Salaried,Traditional,808.2045752545315,78.04699139785758,0.0,55.81507571570784,0.1529051754644345,2,4350.87,3,70.0,2218.09,1.97,1599.81,1
B_000187,47,Suburban,Salaried,Traditional,707.8463906958793,79.227778022053,5.0,62.82763406724025,,0,814.51,0,18.0,1641.93,3.48,510.54,0
B_000188,28,Urban,Salaried,Traditional,640.8866061326887,83.41925898744,1.0,76.70519620482919,5.452943220833317,0,8009.1,2,5.0,3143.21,3.93,550.15,0
B_000189,45,Urban,Salaried,Traditional,687.4361447752295,82.96368232201758,1.0,71.91024931573871,3.755156962499499,1,51969.09,0,112.0,2133.53,6.33,463.57,0
B_000190,42,Urban,Gig Worker,Thin File,,,,68.22516170170243,0.9231808673819026,0,1071.26,1,9.0,8324.78,45.4,1196.3,0
B_000191,56,Suburban,Salaried,Traditional,655.5051891001784,90.15350042463945,2.0,86.49496282774977,1.1140748402750231,0,1367.34,0,104.0,7195.22,0.73,2225.8,0
B_000192,50,Suburban,Salaried,Traditional,714.3979384181287,65.51152530085771,1.0,77.22868043576345,4.884273358709507,1,21464.04,0,49.0,3107.4,8.29,334.07,1
B_000193,18,Suburban,Self-Employed,Thin File,,,,51.82991414924485,34.271325918661184,0,5787.65,0,48.0,3438.56,12.24,279.24,1
B_000194,44,Urban,Salaried,Traditional,647.1870221735043,66.93274063541924,1.0,67.75260152215125,,1,484.97,1,2.0,1056.28,2.79,844.97,0
B_000195,69,Suburban,Salaried,Thin File,,,,82.97826687676306,14.172096445713926,2,779.97,6,48.0,2149.13,2.82,1436.74,1
B_000196,30,Urban,Salaried,Traditional,666.2233805475769,87.80105224802476,1.0,88.5501987316835,13.808007809432574,0,2170.22,1,2.0,2468.93,6.74,852.85,0
B_000197,58,Urban,Salaried,Traditional,545.7284766285477,71.45014025687392,4.0,65.15001604555171,10.426145732950442,0,458.54,0,23.0,4340.33,5.23,483.3,0
B_000198,20,Suburban,Self-Employed,Thin File,,,,76.81659486201323,3.8413654485569424,2,583.03,0,17.0,3780.84,40.19,739.05,0
B_000199,56,Suburban,Salaried,Traditional,728.5701843079742,93.61483402153767,2.0,80.5598470698058,3.0834791997846533,0,3387.04,2,26.0,3916.57,3.76,1288.82,0
B_000200,23,Rural,Salaried,Traditional,698.53510567642,89.17158203342846,0.0,66.95023276005364,,0,14994.71,1,27.0,2280.05,7.0,332.46,0
B_000201,25,Urban,Salaried,Traditional,642.8063287126578,88.39456154197657,2.0,82.80720871483523,0.35428503733921485,1,2022.17,1,11.0,2668.32,4.13,2385.86,0
B_000202,44,Urban,Salaried,Traditional,711.4677212821153,74.65829471834708,1.0,74.91900595183183,1.0674447468290917,2,30920.6,2,1.0,2085.57,3.15,3379.29,0
B_000203,26,Urban,Unemployed,Traditional,809.5212996798105,87.47688684126764,2.0,51.50563259524564,3.3035913790394753,0,719.35,1,0.0,2373.96,33.58,480.84,0
B_000204,54,Urban,Salaried,Traditional,696.1306349872117,76.84141344365956,2.0,96.17487469701902,3.1070459617481188,1,2252.1,0,46.0,6674.99,6.26,83.91,0
B_000205,50,Rural,Unemployed,Traditional,562.3973130551259,93.71923393130886,1.0,48.108877155433085,2.0504728970345343,0,798.18,2,26.0,719.35,40.07,1982.64,1
B_000206,68,Suburban,Salaried,Traditional,403.7316733449787,79.18672182565348,2.0,61.25207352500106,6.71471416650107,0,348.91,0,47.0,2585.3,1.27,421.13,0
B_000207,59,Rural,Gig Worker,Thin File,,,,70.67901073320212,0.37972597051642903,0,1237.81,0,2.0,1480.75,13.07,5419.13,1
B_000208,61,Urban,Salaried,Traditional,601.1269166991914,73.24959753181601,2.0,86.07494252965489,9.237056220996958,0,5704.02,0,6.0,4629.38,8.57,3270.23,1
B_000209,41,Rural,Salaried,Traditional,672.0229826083357,83.77343876682032,1.0,86.0598749270703,0.14587853284403363,0,2781.64,0,36.0,4459.81,3.38,117.91,0
B_000210,32,Urban,Gig Worker,Traditional,615.273790158928,83.00076695319765,2.0,72.03788232414553,,1,9416.2,2,95.0,3933.46,6.45,947.74,0
B_000211,49,Rural,Gig Worker,Traditional,609.5272812642721,94.33563204601734,3.0,89.47062883004268,6.848731982028836,0,2701.89,1,32.0,2429.53,7.13,1378.37,0
B_000212,49,Urban,Salaried,Traditional,618.7780693370986,64.72823555979444,2.0,93.04859258980751,4.964411391946571,2,4846.96,1,15.0,3433.01,6.76,491.13,1
B_000213,41,Urban,Salaried,Traditional,626.0099712066747,75.11893242171999,5.0,84.45551901349556,0.8441224288435341,0,3843.37,2,71.0,4260.68,7.7,2942.79,1
B_000214,58,Suburban,Salaried,Traditional,742.0988790786269,73.80204926673504,2.0,81.77167619291411,,1,1257.1,1,44.0,5869.79,1.23,99.28,0
B_000215,69,Rural,Gig Worker,Traditional,725.8915034509267,92.98736311952094,0.0,79.16213301316877,3.3578185337101263,0,383.46,0,17.0,599.39,41.89,555.81,0
B_000216,66,Urban,Salaried,Traditional,583.3608941751062,79.53034436366679,5.0,71.26498976892805,,1,764.33,1,11.0,1662.53,6.79,906.68,0
B_000217,66,Urban,Self-Employed,Thin File,,,,63.31779125827373,1.1548340189750816,1,5066.02,3,19.0,4400.31,27.25,11616.45,1
B_000218,69,Rural,Self-Employed,Traditional,710.3297523575498,82.1919585322194,4.0,81.81922260528673,9.028648449507143,0,7461.62,1,140.0,1978.97,22.45,1040.71,0
B_000219,29,Urban,Gig Worker,Thin File,,,,86.83914836054481,,0,1258.95,1,18.0,4692.03,45.93,389.75,1
B_000220,56,Urban,Salaried,Traditional,762.97130879313,85.14154064545122,3.0,83.83455963208426,4.833253759226811,0,2523.09,0,5.0,3024.32,4.66,3685.19,0
B_000221,19,Urban,Salaried,Thin File,,,,75.0287106505506,5.683775462735008,0,64.16,2,142.0,16179.48,1.84,198.72,1
B_000222,20,Urban,Unemployed,Thin File,,,,45.01261222231283,1.206874858352245,0,1759.84,2,7.0,965.87,2.11,363.53,0
B_000223,66,Rural,Self-Employed,Traditional,537.898429254492,74.70397037154869,2.0,78.80029254866979,1.6249285199457129,3,1142.67,0,38.0,1252.78,10.87,1970.85,0
B_000224,54,Suburban,Self-Employed,Traditional,663.7692466391968,66.60728954827316,2.0,81.02866533154874,5.995868748011207,0,3480.23,1,11.0,7078.25,31.96,1825.39,0
B_000225,66,Suburban,Salaried,Traditional,718.9621154086923,84.78024253966063,2.0,85.98472022078592,0.2977193168613612,0,18031.44,1,43.0,11283.61,2.35,305.26,0
B_000226,34,Rural,Self-Employed,Traditional,513.6955989566679,60.891776290134345,3.0,60.40521586655252,3.2771808152083217,0,1731.07,0,9.0,6291.22,45.57,4460.84,0
B_000227,66,Urban,Salaried,Traditional,847.428553926837,51.03991885792738,1.0,85.8074431335257,3.3096656168104714,0,674.91,1,3.0,3958.38,8.54,1134.94,0
B_000228,19,Urban,Salaried,Thin File,,,,73.66325125805638,,0,18.04,1,6.0,2431.71,7.49,13690.58,0
B_000229,19,Urban,Self-Employed,Traditional,731.7603177888471,61.20840999261791,2.0,85.20345252258682,2.80250833475821,0,4072.27,1,101.0,1397.48,33.89,1919.44,0
B_000230,45,Urban,Salaried,Traditional,602.7977433948063,63.752743812085136,2.0,58.47975451343919,,0,187.02,1,10.0,3685.33,9.48,1217.86,0
B_000231,40,Urban,Self-Employed,Traditional,674.5517100338294,78.36759473145689,1.0,85.73222280324009,10.806142392194218,1,3021.1,3,11.0,3737.25,40.21,6921.78,0
B_000232,54,Rural,Salaried,Traditional,743.2336135810417,78.40685748367113,3.0,37.12007478690638,1.3220301375406969,0,6069.75,0,28.0,728.48,7.36,1017.11,0
B_000233,49,Suburban,Salaried,Traditional,590.1870746400149,64.4473335830306,0.0,72.81620589392297,16.623561847110857,0,637.19,1,24.0,7216.61,0.56,805.54,0
B_000234,50,Urban,Salaried,Thin File,,,,66.7404292110656,4.003110437936571,1,2495.2,3,41.0,1153.57,4.29,265.89,0
B_000235,18,Suburban,Salaried,Thin File,,,,82.4041501368788,0.44979075304501986,0,1132.43,0,92.0,14481.08,4.65,1602.65,0
B_000236,36,Suburban,Salaried,Traditional,560.432399858156,85.5470982081877,2.0,51.7344858898518,3.146564033343386,0,613.04,1,17.0,877.55,9.72,4327.8,0
B_000237,19,Rural,Self-Employed,Thin File,,,,78.17873908870666,2.53886482316575,0,344.88,0,51.0,12700.39,44.08,147.39,0
B_000238,61,Rural,Gig Worker,Thin File,,,,74.3477871871573,15.762457750216818,0,53.6,5,31.0,1137.62,35.61,814.87,1
B_000239,43,Suburban,Salaried,Thin File,,,,76.42362091604332,,0,2468.37,1,4.0,2136.68,2.79,332.73,1
B_000240,49,Suburban,Salaried,Traditional,639.6325915459124,62.91026415945975,1.0,74.97421945171742,7.593555817597767,1,2057.33,4,83.0,470.55,7.31,3012.57,1
B_000241,23,Suburban,Self-Employed,Traditional,721.0844490175023,87.58651271453628,4.0,62.820195417744664,,0,971.6,0,12.0,638.04,44.59,3388.55,1
B_000242,49,Suburban,Self-Employed,Traditional,623.9368717995037,85.01536395561295,0.0,47.972180868193135,2.500003983872418,0,196.87,0,37.0,1538.68,22.82,1880.02,0
B_000243,21,Urban,Self-Employed,Thin File,,,,90.483774805967,0.7555749607103913,2,2516.88,2,51.0,6731.57,11.68,100.38,0
B_000244,28,Urban,Self-Employed,Traditional,625.0217489753413,86.88172434693871,3.0,85.02172522347448,3.1839042157779156,0,621.03,2,42.0,1029.5,41.74,201.16,0
B_000245,34,Suburban,Salaried,Traditional,637.5506582307878,79.41758788908912,1.0,70.01854672345317,2.2651939545547655,2,1036.24,2,23.0,5872.93,8.22,340.77,0
B_000246,55,Urban,Salaried,Traditional,780.0529206228919,89.74172055415785,1.0,71.95873331430171,0.3453512296566403,0,21055.11,1,57.0,5980.56,3.5,315.07,0
B_000247,41,Urban,Salaried,Thin File,,,,46.44665293716402,,1,1640.07,1,62.0,5552.44,9.38,516.31,0
B_000248,22,Suburban,Salaried,Thin File,,,,79.02729882543696,,1,3787.29,1,100.0,19491.99,6.57,1867.75,0
B_000249,69,Urban,Self-Employed,Traditional,679.9148891620015,70.25993636663544,1.0,74.42436929875458,,0,1482.29,1,41.0,1996.73,4.63,1491.7,1
B_000250,51,Suburban,Salaried,Traditional,633.9557048873608,96.19137173208821,2.0,66.23343927054603,26.7229426771505,0,2496.27,0,2.0,4650.6,4.13,316.46,1
B_000251,23,Suburban,Gig Worker,Traditional,582.5981734071905,80.93323129155635,4.0,66.43447381109499,2.4097725802584105,0,5419.35,1,7.0,911.53,13.06,540.37,1
B_000252,39,Rural,Gig Worker,Traditional,588.3010954320727,86.97656588413679,2.0,70.34041993917994,1.8389777437206312,1,2605.68,3,86.0,2517.6,4.27,2351.42,0
B_000253,28,Urban,Gig Worker,Thin File,,,,86.35209927038247,4.735308262967268,0,2851.37,0,133.0,1057.06,36.64,830.41,0
B_000254,65,Urban,Gig Worker,Thin File,,,,80.49996893758667,5.679174278494949,1,47441.75,1,5.0,1062.24,5.02,837.96,0
B_000255,33,Suburban,Salaried,Traditional,728.2807708925121,83.27472098969213,1.0,61.863150149614334,0.2807148846134617,0,2936.44,0,66.0,7437.19,7.4,2897.05,0
B_000256,50,Rural,Gig Worker,Thin File,,,,56.80805699951058,0.20681848433484357,0,388.11,1,7.0,3048.29,45.38,270.4,0
B_000257,26,Rural,Salaried,Thin File,,,,60.592333395633304,1.4905483841471137,0,3232.05,2,18.0,6175.54,3.89,4758.48,1
B_000258,23,Urban,Salaried,Traditional,673.2807821342157,85.50094007066558,1.0,58.84031881355127,1.2131849920119373,0,1576.98,1,63.0,2463.42,6.84,1614.85,0
B_000259,33,Urban,Gig Worker,Thin File,,,,75.39034647867241,11.326681399714499,1,1212.12,3,123.0,4094.39,34.81,1687.51,1
B_000260,46,Rural,Salaried,Traditional,731.5842255357209,93.22425613242135,1.0,51.884717954402625,,0,428.31,0,4.0,21802.25,5.28,238.68,0
B_000261,20,Urban,Unemployed,Traditional,569.0427619542521,86.7461425578942,4.0,42.31975691086808,,0,4676.7,0,3.0,8343.1,16.3,2446.75,0
B_000262,37,Suburban,Self-Employed,Thin File,,,,76.77488209860338,10.995081485874572,0,1130.83,0,12.0,1321.14,49.26,1709.01,1
B_000263,53,Urban,Gig Worker,Thin File,,,,49.75244681199855,0.4276206551927194,0,227.11,0,58.0,5641.92,11.21,482.0,0
B_000264,36,Urban,Salaried,Thin File,,,,93.28727863708973,2.0377803540581083,0,3035.04,3,18.0,1802.54,6.75,634.1,0
B_000265,43,Urban,Self-Employed,Traditional,685.9450312359168,87.48008125271375,3.0,83.50511082419006,1.588835567556,0,9047.94,1,52.0,2862.47,0.13,390.23,0
B_000266,20,Urban,Salaried,Thin File,,,,75.87580589057643,0.5050894404837365,1,3344.03,2,34.0,14128.5,3.87,228.52,0
B_000267,36,Suburban,Gig Worker,Thin File,,,,72.4227679155294,,0,1093.17,0,62.0,1620.63,4.2,223.21,0
B_000268,37,Rural,Salaried,Traditional,807.2626120834686,90.57475961112527,0.0,92.17601856229447,4.334777511490929,1,571.06,1,28.0,3106.59,7.64,174.79,0
B_000269,49,Urban,Self-Employed,Traditional,682.94686470943,61.01219848712371,4.0,64.78643335570322,3.1505793470025005,0,1276.0,1,1.0,7176.58,12.18,604.05,0
B_000270,24,Rural,Salaried,Thin File,,,,54.59596863217438,11.816552093377295,2,235.53,0,40.0,2475.61,8.78,1183.4,1
B_000271,69,Urban,Salaried,Traditional,680.4501764195528,73.54150793573571,4.0,42.29328081858687,3.8280946019071083,0,48350.57,0,93.0,3221.92,2.14,1335.04,0
B_000272,58,Suburban,Salaried,Thin File,,,,87.44037634778424,3.986954890908007,1,1274.12,2,60.0,3767.92,4.33,2807.01,0
B_000273,50,Urban,Salaried,Traditional,633.8222792858415,67.45032830072219,3.0,67.43852715901917,0.012375329452001742,1,4214.93,1,99.0,2180.68,0.53,136.43,0
B_000274,57,Rural,Self-Employed,Traditional,634.7125059761797,69.24638856851493,2.0,75.82439014608515,2.9807847650043904,0,4523.57,1,0.0,4629.92,45.96,2811.16,1
B_000275,56,Suburban,Salaried,Traditional,712.7478024199088,82.01431745947428,2.0,83.84616819023316,0.9868667805682931,0,5516.07,0,69.0,2543.17,0.67,4874.38,0
B_000276,35,Suburban,Salaried,Traditional,714.2157966106873,75.81094657552893,4.0,69.75957282599786,3.6475872671448855,0,37152.55,2,59.0,11657.25,7.87,1636.75,0
B_000277,57,Rural,Salaried,Traditional,727.8389653273483,91.46142448112792,1.0,82.71986480207786,4.712637421520772,0,419.34,3,21.0,1673.39,6.83,3205.62,1
B_000278,18,Suburban,Salaried,Thin File,,,,47.246713015633276,5.861009030808344,3,750.01,0,4.0,2491.17,6.58,273.8,1
B_000279,28,Rural,Salaried,Traditional,573.0863258396732,85.62383453144837,2.0,86.66329994778738,5.686169141811157,0,67490.31,0,33.0,2036.72,5.53,1564.93,0
B_000280,45,Suburban,Gig Worker,Traditional,615.4905058630068,77.72444171530091,0.0,82.62283707293552,1.6566663643466915,0,4243.81,2,1.0,2097.04,20.39,4728.24,0
B_000281,42,Rural,Salaried,Traditional,747.9954308918956,96.25056712803118,4.0,53.738303393043495,3.711559867356671,0,886.75,1,85.0,720.17,4.34,8319.17,0
B_000282,67,Suburban,Salaried,Traditional,523.322770767733,87.13035975921201,0.0,60.49024220081418,4.260569354464476,0,65.66,3,27.0,3922.09,0.17,1962.3,1
B_000283,40,Urban,Salaried,Traditional,703.4085793204483,61.96876027236955,3.0,40.20809174166905,9.36662526649354,2,1075.87,2,30.0,6589.19,9.29,1000.96,1
B_000284,48,Suburban,Salaried,Traditional,671.0495920744655,97.68728854142681,1.0,62.49209777820378,1.8641026762471344,0,3315.41,1,34.0,1737.47,3.02,969.99,1
B_000285,47,Urban,Salaried,Traditional,747.9665493977888,91.01323949019121,3.0,31.684419744611215,,0,1332.41,1,43.0,2129.06,9.38,823.55,0
B_000286,59,Suburban,Salaried,Traditional,713.3296948856604,85.23841938543666,5.0,82.06757495828435,5.459127419711188,3,2805.81,2,2.0,1741.09,2.69,1032.7,0
B_000287,52,Urban,Gig Worker,Traditional,626.8815776233231,78.90800646297751,3.0,83.0652129818116,7.194377658644083,1,455.2,2,26.0,2690.83,47.98,1440.63,0
B_000288,24,Suburban,Salaried,Thin File,,,,79.9461732611982,,1,393.3,1,7.0,3558.33,3.58,1128.44,0
B_000289,33,Urban,Salaried,Traditional,638.1773221602465,76.70446165563129,1.0,68.72958267885674,,0,2165.38,1,45.0,2597.45,0.07,717.97,0
B_000290,43,Urban,Salaried,Traditional,726.4050437896502,71.93086570770959,2.0,68.01471237060103,6.675190184992125,1,6067.97,0,58.0,2289.47,0.82,1184.63,0
B_000291,65,Urban,Self-Employed,Traditional,495.82290563558047,62.79726078577424,1.0,70.6785906808141,3.5110598227828556,0,3005.85,3,32.0,4765.66,8.39,463.89,1
B_000292,69,Rural,Unemployed,Traditional,692.590355548565,88.81432395597186,2.0,41.56278753378658,0.721133891982071,0,573.62,0,37.0,281.1,34.7,2451.66,1
B_000293,66,Urban,Salaried,Traditional,609.3572330218107,74.29765757810662,1.0,86.025856781362,12.47722581926613,0,13334.35,2,41.0,3161.75,8.23,483.21,0
B_000294,19,Urban,Unemployed,Thin File,,,,66.49380950389597,4.910666017902759,2,2448.48,0,15.0,991.76,31.96,241.3,0
B_000295,18,Suburban,Salaried,Traditional,707.5598229202695,91.43332303083824,2.0,68.04309101601841,0.15662415106851374,0,235.53,1,14.0,1063.68,8.05,297.01,0
B_000296,65,Suburban,Salaried,Traditional,547.013873365705,59.67290980914488,2.0,66.42649085228621,2.984229128520968,1,108.77,2,80.0,5051.24,0.53,2224.77,0
B_000297,29,Urban,Salaried,Traditional,661.8506858399495,85.857246241852,1.0,65.3761632259364,1.3123260845485716,0,820.28,1,49.0,3874.11,5.52,247.62,0
B_000298,22,Urban,Salaried,Thin File,,,,75.34013270540844,10.928392365562086,2,489.7,2,24.0,2998.27,2.71,1247.58,1
B_000299,54,Urban,Salaried,Traditional,687.0360076220118,66.14015275339533,1.0,60.61887472396571,3.220627576250611,1,252.0,1,49.0,4388.83,5.06,4262.31,0
B_000300,49,Rural,Salaried,Traditional,670.2239237507229,68.34647771949619,2.0,75.09101527291224,3.1088462666280647,1,469.37,1,31.0,3547.18,9.37,1081.09,1
B_000301,26,Urban,Salaried,Traditional,582.328998414879,86.16751133832689,1.0,57.10811177596709,1.9081151079544043,0,1232.4,0,5.0,1737.25,8.45,5076.29,0
B_000302,58,Urban,Salaried,Traditional,594.5097575482766,89.96009803282706,2.0,45.63833080808452,,0,105.21,0,9.0,1866.84,0.87,941.84,1
B_000303,52,Urban,Salaried,Thin File,,,,77.37066461131836,1.6499406620454462,0,578.92,0,61.0,5010.41,8.26,100.12,0
B_000304,36,Urban,Salaried,Traditional,724.3236456671802,81.67533620358766,1.0,85.43228780609725,4.068613684891166,1,2453.13,0,35.0,1790.91,4.24,726.36,0
B_000305,65,Suburban,Gig Worker,Traditional,670.7543326554719,79.4126839190323,3.0,55.74577864879252,1.9776998246429374,0,1048.98,1,6.0,5838.58,19.72,2202.47,0
B_000306,33,Urban,Salaried,Traditional,675.8597408565829,91.00722081151908,0.0,80.7242094530179,,0,1591.0,2,20.0,2670.51,7.18,4545.11,0
B_000307,20,Urban,Self-Employed,Traditional,543.5605244924085,90.65463504257583,1.0,66.79099327131527,7.649904485397769,1,2149.81,1,12.0,6762.31,20.44,1216.75,1
B_000308,37,Urban,Self-Employed,Traditional,677.3117762191035,82.61073681592471,4.0,72.88289442750595,4.070440168563902,0,1680.51,2,29.0,14808.4,8.88,1675.78,1
B_000309,41,Urban,Salaried,Traditional,730.6909657586147,87.0507051798222,2.0,85.82228008524581,1.062280073193542,0,1731.51,0,76.0,12455.44,3.45,6420.85,0
B_000310,50,Urban,Salaried,Traditional,532.6528340340576,69.09248253499317,0.0,60.91407917107764,4.017919765589131,0,14688.21,1,4.0,1436.29,2.48,2076.34,1
B_000311,41,Rural,Salaried,Thin File,,,,80.94158454163303,5.893757428817457,0,2455.65,0,45.0,4375.87,1.68,118.11,0
B_000312,69,Suburban,Salaried,Traditional,554.3720694764156,79.56364465143739,3.0,65.8524117021015,,0,891.13,0,16.0,806.76,0.11,218.74,0
B_000313,28,Rural,Salaried,Traditional,646.377434021609,82.5890651965572,2.0,47.4371325535553,,0,1457.02,2,20.0,5238.76,3.39,1007.37,1
B_000314,66,Rural,Salaried,Traditional,607.9206481943262,76.83750439453362,1.0,68.16607031027277,0.8549417361381739,1,795.02,0,6.0,2025.47,8.73,1320.27,0
B_000315,25,Suburban,Salaried,Traditional,710.4727066913282,76.77484919806619,2.0,80.97892000864769,0.17160377652455616,0,3749.5,2,79.0,1219.59,4.9,13337.52,0
B_000316,53,Urban,Gig Worker,Thin File,,,,70.79256295507626,0.8207581601550455,0,616.16,4,47.0,2897.87,45.93,5388.8,0
B_000317,55,Suburban,Salaried,Traditional,783.3203524507236,92.6287726067216,1.0,62.57343360585763,,1,3569.77,2,8.0,1575.65,7.86,488.14,0
